기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,업종_매핑
20234,11200650,성수1가1동,CS300002,편의점,2,11,0,0,9,1,9,식료품
20234,11200650,성수1가1동,CS300005,주류도매,5,5,0,0,0,0,0,주류
20234,11200650,성수1가1동,CS300006,미곡판매,3,3,0,0,0,0,0,식료품
20234,11200650,성수1가1동,CS300007,육류판매,5,5,0,0,0,0,0,축산물
20234,11200650,성수1가1동,CS300008,수산물판매,2,2,0,0,0,0,0,수산물
20234,11200650,성수1가1동,CS300009,청과상,4,4,0,0,25,1,0,청과물
20234,11200650,성수1가1동,CS300010,반찬가게,11,11,0,0,9,1,0,반찬
20234,11200660,성수1가2동,CS100001,한식음식점,167,185,3,5,5,9,18,한식-단품요리일반
20234,11200660,성수1가2동,CS100002,중식음식점,18,19,5,1,0,0,1,중식당
20234,11200660,성수1가2동,CS100003,일식음식점,48,52,6,3,4,2,4,일식당
20234,11200660,성수1가2동,CS100004,양식음식점,98,100,6,6,3,3,2,양식
20234,11200660,성수1가2동,CS100005,제과점,53,54,13,7,2,1,1,베이커리
20234,11200660,성수1가2동,CS100006,패스트푸드점,24,30,10,3,3,1,6,햄버거
20234,11200660,성수1가2동,CS100007,치킨전문점,4,12,0,0,0,0,8,치킨
20234,11200660,성수1가2동,CS100008,분식전문점,21,29,7,2,0,0,8,분식
20234,11200660,성수1가2동,CS100009,호프-간이주점,53,63,8,5,5,3,10,호프/맥주
20234,11200660,성수1가2동,CS100010,커피-음료,194,221,2,5,5,11,27,커피전문점
20234,11200660,성수1가2동,CS300001,슈퍼마켓,15,21,5,1,0,0,6,식료품
20234,11200660,성수1가2동,CS300002,편의점,8,26,0,0,0,0,18,식료품
20234,11200660,성수1가2동,CS300005,주류도매,4,4,0,0,0,0,0,주류
20234,11200660,성수1가2동,CS300006,미곡판매,5,5,0,0,0,0,0,식료품
20234,11200660,성수1가2동,CS300007,육류판매,11,11,0,0,9,1,0,축산물
20234,11200660,성수1가2동,CS300008,수산물판매,4,4,0,0,0,0,0,수산물
20234,11200660,성수1가2동,CS300009,청과상,4,4,0,0,0,0,0,청과물
20234,11200660,성수1가2동,CS300010,반찬가게,37,41,5,2,0,0,4,반찬
20234,11200670,성수2가1동,CS100001,한식음식점,143,157,3,4,3,4,14,한식-단품요리일반
20234,11200670,성수2가1동,CS100002,중식음식점,10,11,0,0,0,0,1,중식당
20234,11200670,성수2가1동,CS100003,일식음식점,19,20,20,4,10,2,1,일식당
20234,11200670,성수2가1동,CS100004,양식음식점,53,56,11,6,2,1,3,양식
20234,11200670,성수2가1동,CS100005,제과점,28,30,0,0,3,1,2,베이커리
20234,11200670,성수2가1동,CS100006,패스트푸드점,20,24,0,0,13,3,4,햄버거
20234,11200670,성수2가1동,CS100007,치킨전문점,8,14,7,1,0,0,6,치킨
20234,11200670,성수2가1동,CS100008,분식전문점,28,33,9,3,9,3,5,분식
20234,11200670,성수2가1동,CS100009,호프-간이주점,58,63,6,4,8,5,5,호프/맥주
20234,11200670,성수2가1동,CS100010,커피-음료,92,106,8,8,6,6,14,커피전문점
20234,11200670,성수2가1동,CS300001,슈퍼마켓,19,23,0,0,4,1,4,식료품
20234,11200670,성수2가1동,CS300002,편의점,3,20,0,0,5,1,17,식료품
20234,11200670,성수2가1동,CS300005,주류도매,4,4,0,0,0,0,0,주류
20234,11200670,성수2가1동,CS300006,미곡판매,9,9,0,0,0,0,0,식료품
20234,11200670,성수2가1동,CS300007,육류판매,9,9,0,0,0,0,0,축산물
20234,11200670,성수2가1동,CS300008,수산물판매,10,10,0,0,0,0,0,수산물
20234,11200670,성수2가1동,CS300009,청과상,16,16,0,0,0,0,0,청과물
20234,11200670,성수2가1동,CS300010,반찬가게,31,31,3,1,0,0,0,반찬
20234,11200690,성수2가3동,CS100001,한식음식점,256,294,5,15,2,5,38,한식-단품요리일반
20234,11200690,성수2가3동,CS100002,중식음식점,23,30,0,0,3,1,7,중식당
20234,11200690,성수2가3동,CS100003,일식음식점,48,57,4,2,2,1,9,일식당
20234,11200690,성수2가3동,CS100004,양식음식점,67,71,1,1,3,2,4,양식
20234,11200690,성수2가3동,CS100005,제과점,30,37,8,3,5,2,7,베이커리
20234,11200690,성수2가3동,CS100006,패스트푸드점,24,37,3,1,3,1,13,햄버거
20234,11200690,성수2가3동,CS100007,치킨전문점,4,11,0,0,0,0,7,치킨
20234,11200690,성수2가3동,CS100008,분식전문점,28,34,6,2,3,1,6,분식
20234,11200690,성수2가3동,CS100009,호프-간이주점,59,70,1,1,1,1,11,호프/맥주
20234,11200690,성수2가3동,CS100010,커피-음료,160,196,6,12,3,6,36,커피전문점
20234,11200690,성수2가3동,CS300001,슈퍼마켓,26,41,0,0,0,0,15,식료품
20234,11200690,성수2가3동,CS300002,편의점,8,50,2,1,0,0,42,식료품
20234,11200690,성수2가3동,CS300005,주류도매,15,15,7,1,0,0,0,주류
20234,11200690,성수2가3동,CS300006,미곡판매,5,5,0,0,0,0,0,식료품
20234,11200690,성수2가3동,CS300007,육류판매,18,18,0,0,6,1,0,축산물
20234,11200690,성수2가3동,CS300008,수산물판매,2,2,0,0,0,0,0,수산물
20234,11200690,성수2가3동,CS300009,청과상,13,13,0,0,0,0,0,청과물
20234,11200690,성수2가3동,CS300010,반찬가게,74,76,1,1,0,0,2,반찬
20234,11200790,용답동,CS100001,한식음식점,105,115,2,2,2,2,10,한식-단품요리일반
20234,11200790,용답동,CS100002,중식음식점,8,8,0,0,0,0,0,중식당
20234,11200790,용답동,CS100003,일식음식점,9,9,0,0,0,0,0,일식당
20234,11200790,용답동,CS100004,양식음식점,7,8,13,1,0,0,1,양식
20234,11200790,용답동,CS100005,제과점,4,5,0,0,0,0,1,베이커리
20234,11200790,용답동,CS100006,패스트푸드점,3,5,0,0,0,0,2,햄버거
20234,11200790,용답동,CS100007,치킨전문점,2,8,0,0,0,0,6,치킨
20234,11200790,용답동,CS100008,분식전문점,15,22,14,3,0,0,7,분식
20234,11200790,용답동,CS100009,호프-간이주점,24,27,4,1,4,1,3,호프/맥주
20234,11200790,용답동,CS100010,커피-음료,30,41,5,2,5,2,11,커피전문점
20234,11200790,용답동,CS300001,슈퍼마켓,26,27,0,0,7,2,1,식료품
20234,11200790,용답동,CS300002,편의점,5,19,0,0,0,0,14,식료품
20234,11200790,용답동,CS300005,주류도매,1,1,0,0,0,0,0,주류
20234,11200790,용답동,CS300006,미곡판매,4,4,0,0,0,0,0,식료품
20234,11200790,용답동,CS300007,육류판매,22,22,0,0,5,1,0,축산물
20234,11200790,용답동,CS300008,수산물판매,5,5,0,0,0,0,0,수산물
20234,11200790,용답동,CS300009,청과상,11,11,9,1,0,0,0,청과물
20234,11200790,용답동,CS300010,반찬가게,9,10,10,1,0,0,1,반찬
20241,11200535,왕십리도선동,CS100001,한식음식점,184,227,4,8,2,5,43,한식-단품요리일반
20241,11200535,왕십리도선동,CS100002,중식음식점,15,18,6,1,6,1,3,중식당
20241,11200535,왕십리도선동,CS100003,일식음식점,18,21,5,1,0,0,3,일식당
20241,11200535,왕십리도선동,CS100004,양식음식점,21,25,8,2,12,3,4,양식
20241,11200535,왕십리도선동,CS100005,제과점,18,25,4,1,4,1,7,베이커리
20241,11200535,왕십리도선동,CS100006,패스트푸드점,11,24,4,1,4,1,13,햄버거
20241,11200535,왕십리도선동,CS100007,치킨전문점,5,22,5,1,9,2,17,치킨
20241,11200535,왕십리도선동,CS100008,분식전문점,44,63,5,3,2,1,19,분식
20241,11200535,왕십리도선동,CS100009,호프-간이주점,47,50,4,2,10,5,3,호프/맥주
20241,11200535,왕십리도선동,CS100010,커피-음료,45,73,4,3,1,1,28,커피전문점
20241,11200535,왕십리도선동,CS300001,슈퍼마켓,24,32,0,0,9,3,8,식료품
20241,11200535,왕십리도선동,CS300002,편의점,10,32,0,0,6,2,22,식료품
20241,11200535,왕십리도선동,CS300006,미곡판매,9,9,0,0,0,0,0,식료품
20241,11200535,왕십리도선동,CS300007,육류판매,55,55,0,0,6,3,0,축산물
20241,11200535,왕십리도선동,CS300008,수산물판매,8,8,0,0,0,0,0,수산물
20241,11200535,왕십리도선동,CS300009,청과상,18,18,11,2,6,1,0,청과물
20241,11200535,왕십리도선동,CS300010,반찬가게,26,28,0,0,4,1,2,반찬
20241,11200540,마장동,CS100001,한식음식점,121,126,3,4,2,3,5,한식-단품요리일반
20241,11200540,마장동,CS100002,중식음식점,5,5,0,0,0,0,0,중식당
20241,11200540,마장동,CS100003,일식음식점,4,4,25,1,0,0,0,일식당
20241,11200540,마장동,CS100004,양식음식점,4,5,0,0,0,0,1,양식
20241,11200540,마장동,CS100005,제과점,2,4,0,0,0,0,2,베이커리
20241,11200540,마장동,CS100006,패스트푸드점,4,6,0,0,0,0,2,햄버거
20241,11200540,마장동,CS100007,치킨전문점,2,11,9,1,0,0,9,치킨
20241,11200540,마장동,CS100008,분식전문점,10,13,0,0,0,0,3,분식
20241,11200540,마장동,CS100009,호프-간이주점,19,23,0,0,0,0,4,호프/맥주
20241,11200540,마장동,CS100010,커피-음료,24,29,7,2,0,0,5,커피전문점
20241,11200540,마장동,CS300001,슈퍼마켓,27,30,3,1,7,2,3,식료품
20241,11200540,마장동,CS300002,편의점,3,16,0,0,0,0,13,식료품
20241,11200540,마장동,CS300005,주류도매,2,2,0,0,0,0,0,주류
20241,11200540,마장동,CS300006,미곡판매,2,2,0,0,0,0,0,식료품
20241,11200540,마장동,CS300007,육류판매,1614,1614,1,16,2,36,0,축산물
20241,11200540,마장동,CS300008,수산물판매,2,2,0,0,0,0,0,수산물
20241,11200540,마장동,CS300009,청과상,25,25,24,6,0,0,0,청과물
20241,11200540,마장동,CS300010,반찬가게,15,15,7,1,0,0,0,반찬
20241,11200550,사근동,CS100001,한식음식점,113,141,8,11,1,1,28,한식-단품요리일반
20241,11200550,사근동,CS100002,중식음식점,16,24,13,3,0,0,8,중식당
20241,11200550,사근동,CS100003,일식음식점,19,22,14,3,14,3,3,일식당
20241,11200550,사근동,CS100004,양식음식점,23,28,4,1,11,3,5,양식
20241,11200550,사근동,CS100005,제과점,5,10,20,2,0,0,5,베이커리
20241,11200550,사근동,CS100006,패스트푸드점,12,27,4,1,11,3,15,햄버거
20241,11200550,사근동,CS100007,치킨전문점,9,19,0,0,0,0,10,치킨
20241,11200550,사근동,CS100008,분식전문점,22,35,6,2,0,0,13,분식
20241,11200550,사근동,CS100009,호프-간이주점,53,69,0,0,6,4,16,호프/맥주
20241,11200550,사근동,CS100010,커피-음료,68,95,6,6,3,3,27,커피전문점
20241,11200550,사근동,CS300001,슈퍼마켓,15,18,11,2,6,1,3,식료품
20241,11200550,사근동,CS300002,편의점,12,37,0,0,3,1,25,식료품
20241,11200550,사근동,CS300006,미곡판매,3,3,0,0,0,0,0,식료품
20241,11200550,사근동,CS300007,육류판매,4,4,0,0,0,0,0,축산물
20241,11200550,사근동,CS300009,청과상,1,1,0,0,0,0,0,청과물
20241,11200550,사근동,CS300010,반찬가게,5,5,20,1,20,1,0,반찬
20241,11200580,응봉동,CS100001,한식음식점,9,9,0,0,0,0,0,한식-단품요리일반
20241,11200580,응봉동,CS100002,중식음식점,1,1,0,0,0,0,0,중식당
20241,11200580,응봉동,CS100004,양식음식점,3,3,0,0,0,0,0,양식
20241,11200580,응봉동,CS100005,제과점,2,3,33,1,0,0,1,베이커리
20241,11200580,응봉동,CS100006,패스트푸드점,0,1,0,0,0,0,1,햄버거
20241,11200580,응봉동,CS100007,치킨전문점,1,6,0,0,17,1,5,치킨
20241,11200580,응봉동,CS100008,분식전문점,5,5,0,0,0,0,0,분식
20241,11200580,응봉동,CS100009,호프-간이주점,0,1,0,0,0,0,1,호프/맥주
20241,11200580,응봉동,CS100010,커피-음료,7,9,0,0,0,0,2,커피전문점
20241,11200580,응봉동,CS300001,슈퍼마켓,11,12,0,0,0,0,1,식료품
20241,11200580,응봉동,CS300002,편의점,1,3,0,0,33,1,2,식료품
20241,11200580,응봉동,CS300006,미곡판매,2,2,0,0,0,0,0,식료품
20241,11200580,응봉동,CS300007,육류판매,4,4,0,0,0,0,0,축산물
20241,11200580,응봉동,CS300008,수산물판매,1,1,0,0,0,0,0,수산물
20241,11200580,응봉동,CS300009,청과상,2,2,0,0,100,2,0,청과물
20241,11200580,응봉동,CS300010,반찬가게,6,6,0,0,0,0,0,반찬
20241,11200590,금호1가동,CS100001,한식음식점,20,26,4,1,0,0,6,한식-단품요리일반
20241,11200590,금호1가동,CS100002,중식음식점,1,3,0,0,0,0,2,중식당
20241,11200590,금호1가동,CS100003,일식음식점,4,4,0,0,0,0,0,일식당
20241,11200590,금호1가동,CS100004,양식음식점,6,6,0,0,0,0,0,양식
20241,11200590,금호1가동,CS100005,제과점,2,3,0,0,0,0,1,베이커리
20241,11200590,금호1가동,CS100006,패스트푸드점,2,6,0,0,0,0,4,햄버거
20241,11200590,금호1가동,CS100007,치킨전문점,3,6,0,0,0,0,3,치킨
20241,11200590,금호1가동,CS100008,분식전문점,9,11,0,0,0,0,2,분식
20241,11200590,금호1가동,CS100009,호프-간이주점,7,7,0,0,29,2,0,호프/맥주
20241,11200590,금호1가동,CS100010,커피-음료,13,17,0,0,6,1,4,커피전문점
20241,11200590,금호1가동,CS300001,슈퍼마켓,10,12,8,1,0,0,2,식료품
20241,11200590,금호1가동,CS300002,편의점,2,6,0,0,0,0,4,식료품
20241,11200590,금호1가동,CS300005,주류도매,1,1,0,0,0,0,0,주류
20241,11200590,금호1가동,CS300006,미곡판매,4,4,0,0,0,0,0,식료품
20241,11200590,금호1가동,CS300007,육류판매,5,5,0,0,0,0,0,축산물
20241,11200590,금호1가동,CS300008,수산물판매,3,3,0,0,0,0,0,수산물
20241,11200590,금호1가동,CS300009,청과상,7,7,0,0,0,0,0,청과물
20241,11200590,금호1가동,CS300010,반찬가게,3,3,0,0,33,1,0,반찬
20241,11200615,금호2·3가동,CS100001,한식음식점,102,115,4,4,4,5,13,한식-단품요리일반
20241,11200615,금호2·3가동,CS100002,중식음식점,6,7,0,0,0,0,1,중식당
20241,11200615,금호2·3가동,CS100003,일식음식점,5,6,0,0,0,0,1,일식당
20241,11200615,금호2·3가동,CS100004,양식음식점,15,16,0,0,0,0,1,양식
20241,11200615,금호2·3가동,CS100005,제과점,7,10,0,0,10,1,3,베이커리
20241,11200615,금호2·3가동,CS100006,패스트푸드점,2,12,0,0,0,0,10,햄버거
20241,11200615,금호2·3가동,CS100007,치킨전문점,10,19,11,2,5,1,9,치킨
20241,11200615,금호2·3가동,CS100008,분식전문점,19,23,9,2,4,1,4,분식
20241,11200615,금호2·3가동,CS100009,호프-간이주점,29,30,0,0,0,0,1,호프/맥주
20241,11200615,금호2·3가동,CS100010,커피-음료,26,32,9,3,3,1,6,커피전문점
20241,11200615,금호2·3가동,CS300001,슈퍼마켓,16,22,9,2,5,1,6,식료품
20241,11200615,금호2·3가동,CS300002,편의점,4,14,0,0,0,0,10,식료품
20241,11200615,금호2·3가동,CS300005,주류도매,2,2,0,0,0,0,0,주류
20241,11200615,금호2·3가동,CS300006,미곡판매,3,3,0,0,0,0,0,식료품
20241,11200615,금호2·3가동,CS300007,육류판매,15,15,0,0,0,0,0,축산물
20241,11200615,금호2·3가동,CS300008,수산물판매,5,5,0,0,0,0,0,수산물
20241,11200615,금호2·3가동,CS300009,청과상,5,5,0,0,0,0,0,청과물
20241,11200615,금호2·3가동,CS300010,반찬가게,11,12,0,0,8,1,1,반찬
20241,11200620,금호4가동,CS100001,한식음식점,46,49,0,0,4,2,3,한식-단품요리일반
20241,11200620,금호4가동,CS100002,중식음식점,4,5,0,0,20,1,1,중식당
20241,11200620,금호4가동,CS100003,일식음식점,5,5,0,0,0,0,0,일식당
20241,11200620,금호4가동,CS100004,양식음식점,4,4,0,0,0,0,0,양식
20241,11200620,금호4가동,CS100005,제과점,5,9,11,1,0,0,4,베이커리
20241,11200620,금호4가동,CS100006,패스트푸드점,3,8,13,1,0,0,5,햄버거
20241,11200620,금호4가동,CS100007,치킨전문점,1,7,0,0,0,0,6,치킨
20241,11200620,금호4가동,CS100008,분식전문점,7,13,0,0,0,0,6,분식
20241,11200620,금호4가동,CS100009,호프-간이주점,20,20,0,0,0,0,0,호프/맥주
20241,11200620,금호4가동,CS100010,커피-음료,19,27,4,1,0,0,8,커피전문점
20241,11200620,금호4가동,CS300001,슈퍼마켓,7,9,0,0,0,0,2,식료품
20241,11200620,금호4가동,CS300002,편의점,3,9,0,0,0,0,6,식료품
20241,11200620,금호4가동,CS300005,주류도매,1,1,0,0,0,0,0,주류
20241,11200620,금호4가동,CS300006,미곡판매,1,1,0,0,0,0,0,식료품
20241,11200620,금호4가동,CS300007,육류판매,3,3,0,0,0,0,0,축산물
20241,11200620,금호4가동,CS300008,수산물판매,0,0,0,0,0,1,0,수산물
20241,11200620,금호4가동,CS300009,청과상,6,6,0,0,17,1,0,청과물
20241,11200620,금호4가동,CS300010,반찬가게,3,3,0,0,0,0,0,반찬
20241,11200645,옥수동,CS100001,한식음식점,57,62,8,5,3,2,5,한식-단품요리일반
20241,11200645,옥수동,CS100002,중식음식점,7,8,0,0,0,0,1,중식당
20241,11200645,옥수동,CS100003,일식음식점,7,8,25,2,25,2,1,일식당
20241,11200645,옥수동,CS100004,양식음식점,9,9,0,0,0,0,0,양식
20241,11200645,옥수동,CS100005,제과점,11,15,7,1,0,0,4,베이커리
20241,11200645,옥수동,CS100006,패스트푸드점,8,12,0,0,0,0,4,햄버거
20241,11200645,옥수동,CS100007,치킨전문점,3,9,0,0,0,0,6,치킨
20241,11200645,옥수동,CS100008,분식전문점,10,16,13,2,13,2,6,분식
20241,11200645,옥수동,CS100009,호프-간이주점,8,9,0,0,0,0,1,호프/맥주
20241,11200645,옥수동,CS100010,커피-음료,19,25,0,0,16,4,6,커피전문점
20241,11200645,옥수동,CS300001,슈퍼마켓,9,16,6,1,0,0,7,식료품
20241,11200645,옥수동,CS300002,편의점,3,11,0,0,0,0,8,식료품
20241,11200645,옥수동,CS300005,주류도매,5,5,0,0,0,0,0,주류
20241,11200645,옥수동,CS300006,미곡판매,2,2,0,0,0,0,0,식료품
20241,11200645,옥수동,CS300007,육류판매,8,9,0,0,0,0,1,축산물
20241,11200645,옥수동,CS300008,수산물판매,3,3,0,0,0,0,0,수산물
20241,11200645,옥수동,CS300009,청과상,4,4,0,0,0,0,0,청과물
20241,11200645,옥수동,CS300010,반찬가게,11,13,0,0,0,0,2,반찬
20241,11200650,성수1가1동,CS100001,한식음식점,72,78,8,6,1,1,6,한식-단품요리일반
20241,11200650,성수1가1동,CS100002,중식음식점,11,13,0,0,0,0,2,중식당
20241,11200650,성수1가1동,CS100003,일식음식점,14,15,7,1,0,0,1,일식당
20241,11200650,성수1가1동,CS100004,양식음식점,46,49,2,1,4,2,3,양식
20241,11200650,성수1가1동,CS100005,제과점,19,20,5,1,5,1,1,베이커리
20241,11200650,성수1가1동,CS100006,패스트푸드점,11,16,13,2,13,2,5,햄버거
20241,11200650,성수1가1동,CS100007,치킨전문점,1,7,0,0,0,0,6,치킨
20241,11200650,성수1가1동,CS100008,분식전문점,22,23,4,1,9,2,1,분식
20241,11200650,성수1가1동,CS100009,호프-간이주점,22,22,5,1,5,1,0,호프/맥주
20241,11200650,성수1가1동,CS100010,커피-음료,64,79,3,2,4,3,15,커피전문점
20241,11200650,성수1가1동,CS300001,슈퍼마켓,10,19,0,0,0,0,9,식료품
20241,11200650,성수1가1동,CS300002,편의점,1,10,0,0,10,1,9,식료품
20241,11200650,성수1가1동,CS300005,주류도매,5,5,0,0,0,0,0,주류
20241,11200650,성수1가1동,CS300006,미곡판매,3,3,0,0,0,0,0,식료품
20241,11200650,성수1가1동,CS300007,육류판매,5,5,0,0,0,0,0,축산물
20241,11200650,성수1가1동,CS300008,수산물판매,2,2,0,0,0,0,0,수산물
20241,11200650,성수1가1동,CS300009,청과상,4,4,0,0,0,0,0,청과물
20241,11200650,성수1가1동,CS300010,반찬가게,12,12,8,1,0,0,0,반찬
20241,11200660,성수1가2동,CS100001,한식음식점,168,185,3,6,3,6,17,한식-단품요리일반
20241,11200660,성수1가2동,CS100002,중식음식점,18,19,0,0,0,0,1,중식당
20241,11200660,성수1가2동,CS100003,일식음식점,43,48,4,2,13,6,5,일식당
20241,11200660,성수1가2동,CS100004,양식음식점,103,105,9,9,4,4,2,양식
20241,11200660,성수1가2동,CS100005,제과점,50,51,4,2,10,5,1,베이커리
20241,11200660,성수1가2동,CS100006,패스트푸드점,23,29,7,2,10,3,6,햄버거
20241,11200660,성수1가2동,CS100007,치킨전문점,4,12,0,0,0,0,8,치킨
20241,11200660,성수1가2동,CS100008,분식전문점,23,31,7,2,0,0,8,분식
20241,11200660,성수1가2동,CS100009,호프-간이주점,54,65,3,2,0,0,11,호프/맥주
20241,11200660,성수1가2동,CS100010,커피-음료,199,226,4,10,2,5,27,커피전문점
20241,11200660,성수1가2동,CS300001,슈퍼마켓,16,22,5,1,0,0,6,식료품
20241,11200660,성수1가2동,CS300002,편의점,8,26,4,1,4,1,18,식료품
20241,11200660,성수1가2동,CS300005,주류도매,4,4,0,0,0,0,0,주류
20241,11200660,성수1가2동,CS300006,미곡판매,4,4,0,0,25,1,0,식료품
20241,11200660,성수1가2동,CS300007,육류판매,11,11,0,0,0,0,0,축산물
20241,11200660,성수1가2동,CS300008,수산물판매,4,4,0,0,0,0,0,수산물
20241,11200660,성수1가2동,CS300009,청과상,4,4,0,0,0,0,0,청과물
20241,11200660,성수1가2동,CS300010,반찬가게,37,41,0,0,0,0,4,반찬
20241,11200670,성수2가1동,CS100001,한식음식점,145,159,4,6,3,4,14,한식-단품요리일반
20241,11200670,성수2가1동,CS100002,중식음식점,10,11,0,0,0,0,1,중식당
20241,11200670,성수2가1동,CS100003,일식음식점,20,21,5,1,0,0,1,일식당
20241,11200670,성수2가1동,CS100004,양식음식점,56,59,9,5,3,2,3,양식
20241,11200670,성수2가1동,CS100005,제과점,28,30,7,2,7,2,2,베이커리
20241,11200670,성수2가1동,CS100006,패스트푸드점,21,24,4,1,4,1,3,햄버거
20241,11200670,성수2가1동,CS100007,치킨전문점,8,14,0,0,0,0,6,치킨
20241,11200670,성수2가1동,CS100008,분식전문점,29,34,6,2,3,1,5,분식
20241,11200670,성수2가1동,CS100009,호프-간이주점,57,62,2,1,3,2,5,호프/맥주
20241,11200670,성수2가1동,CS100010,커피-음료,91,105,2,2,3,3,14,커피전문점
20241,11200670,성수2가1동,CS300001,슈퍼마켓,17,21,0,0,10,2,4,식료품
20241,11200670,성수2가1동,CS300002,편의점,3,21,5,1,0,0,18,식료품
20241,11200670,성수2가1동,CS300005,주류도매,4,4,0,0,0,0,0,주류
20241,11200670,성수2가1동,CS300006,미곡판매,9,9,0,0,0,0,0,식료품
20241,11200670,성수2가1동,CS300007,육류판매,9,9,0,0,0,0,0,축산물
20241,11200670,성수2가1동,CS300008,수산물판매,10,10,0,0,0,0,0,수산물
20241,11200670,성수2가1동,CS300009,청과상,16,16,0,0,0,0,0,청과물
20241,11200670,성수2가1동,CS300010,반찬가게,31,31,0,0,0,0,0,반찬
20241,11200690,성수2가3동,CS100001,한식음식점,259,296,4,13,4,11,37,한식-단품요리일반
20241,11200690,성수2가3동,CS100002,중식음식점,23,30,0,0,0,0,7,중식당
20241,11200690,성수2가3동,CS100003,일식음식점,52,60,10,6,5,3,8,일식당
20241,11200690,성수2가3동,CS100004,양식음식점,63,67,8,5,13,9,4,양식
20241,11200690,성수2가3동,CS100005,제과점,32,39,10,4,5,2,7,베이커리
20241,11200690,성수2가3동,CS100006,패스트푸드점,25,38,5,2,3,1,13,햄버거
20241,11200690,성수2가3동,CS100007,치킨전문점,4,11,0,0,0,0,7,치킨
20241,11200690,성수2가3동,CS100008,분식전문점,25,31,7,2,16,5,6,분식
20241,11200690,성수2가3동,CS100009,호프-간이주점,58,68,2,1,4,3,10,호프/맥주
20241,11200690,성수2가3동,CS100010,커피-음료,160,198,8,15,7,13,38,커피전문점
20241,11200690,성수2가3동,CS300001,슈퍼마켓,26,40,0,0,3,1,14,식료품
20241,11200690,성수2가3동,CS300002,편의점,8,49,0,0,2,1,41,식료품
20241,11200690,성수2가3동,CS300005,주류도매,15,15,0,0,0,0,0,주류
20241,11200690,성수2가3동,CS300006,미곡판매,5,5,0,0,0,0,0,식료품
20241,11200690,성수2가3동,CS300007,육류판매,18,18,0,0,0,0,0,축산물
20241,11200690,성수2가3동,CS300008,수산물판매,2,2,0,0,0,0,0,수산물
20241,11200690,성수2가3동,CS300009,청과상,13,13,0,0,0,0,0,청과물
20241,11200690,성수2가3동,CS300010,반찬가게,75,78,4,3,1,1,3,반찬
20241,11200790,용답동,CS100001,한식음식점,108,118,5,6,3,3,10,한식-단품요리일반
20241,11200790,용답동,CS100002,중식음식점,8,8,0,0,0,0,0,중식당
20241,11200790,용답동,CS100003,일식음식점,9,9,0,0,0,0,0,일식당
20241,11200790,용답동,CS100004,양식음식점,8,9,11,1,0,0,1,양식
20241,11200790,용답동,CS100005,제과점,4,5,0,0,0,0,1,베이커리
20241,11200790,용답동,CS100006,패스트푸드점,2,4,0,0,25,1,2,햄버거
20241,11200790,용답동,CS100007,치킨전문점,2,8,0,0,0,0,6,치킨
20241,11200790,용답동,CS100008,분식전문점,13,20,0,0,10,2,7,분식
20241,11200790,용답동,CS100009,호프-간이주점,22,25,0,0,8,2,3,호프/맥주
20241,11200790,용답동,CS100010,커피-음료,29,40,3,1,5,2,11,커피전문점
20241,11200790,용답동,CS300001,슈퍼마켓,26,27,0,0,0,0,1,식료품
20241,11200790,용답동,CS300002,편의점,5,19,5,1,5,1,14,식료품
20241,11200790,용답동,CS300005,주류도매,1,1,0,0,0,0,0,주류
20241,11200790,용답동,CS300006,미곡판매,4,4,0,0,0,0,0,식료품
20241,11200790,용답동,CS300007,육류판매,22,22,0,0,0,0,0,축산물
20241,11200790,용답동,CS300008,수산물판매,5,5,0,0,0,0,0,수산물
20241,11200790,용답동,CS300009,청과상,10,10,0,0,10,1,0,청과물
20241,11200790,용답동,CS300010,반찬가게,9,10,0,0,0,0,1,반찬
20242,11200535,왕십리도선동,CS100001,한식음식점,186,224,4,8,5,11,38,한식-단품요리일반
20242,11200535,왕십리도선동,CS100002,중식음식점,15,18,0,0,0,0,3,중식당
20242,11200535,왕십리도선동,CS100003,일식음식점,16,19,0,0,11,2,3,일식당
20242,11200535,왕십리도선동,CS100004,양식음식점,21,24,0,0,4,1,3,양식
20242,11200535,왕십리도선동,CS100005,제과점,18,24,4,1,8,2,6,베이커리
20242,11200535,왕십리도선동,CS100006,패스트푸드점,8,22,5,1,14,3,14,햄버거
20242,11200535,왕십리도선동,CS100007,치킨전문점,5,22,0,0,0,0,17,치킨
20242,11200535,왕십리도선동,CS100008,분식전문점,44,61,3,2,7,4,17,분식
20242,11200535,왕십리도선동,CS100009,호프-간이주점,50,53,6,3,0,0,3,호프/맥주
20242,11200535,왕십리도선동,CS100010,커피-음료,46,74,8,6,7,5,28,커피전문점
20242,11200535,왕십리도선동,CS300001,슈퍼마켓,24,33,3,1,0,0,9,식료품
20242,11200535,왕십리도선동,CS300002,편의점,9,29,0,0,10,3,20,식료품
20242,11200535,왕십리도선동,CS300006,미곡판매,8,8,0,0,13,1,0,식료품
20242,11200535,왕십리도선동,CS300007,육류판매,54,54,0,0,2,1,0,축산물
20242,11200535,왕십리도선동,CS300008,수산물판매,7,7,0,0,14,1,0,수산물
20242,11200535,왕십리도선동,CS300009,청과상,17,17,0,0,6,1,0,청과물
